age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit,cluster,pca_1,pca_2
56,retired,married,secondary,no,415,no,no,cellular,22,aug,158,2,-1,0,unknown,no,1,0.6265745266678351,-1.2346715216019797
34,management,married,tertiary,no,101,no,no,cellular,8,aug,472,2,-1,0,unknown,no,1,0.3695933819356323,-1.66934118827627
52,technician,married,secondary,no,1490,no,yes,unknown,17,jun,420,4,-1,0,unknown,no,2,1.475070928934752,0.4328054603154864
31,admin.,single,secondary,no,779,yes,yes,cellular,3,apr,219,2,-1,0,unknown,no,1,0.49995406863398,0.1465242129024626
42,technician,single,secondary,no,2036,yes,no,cellular,19,nov,259,2,-1,0,unknown,no,1,0.46787488641179353,-0.19586430842405766
46,blue-collar,married,primary,no,333,yes,no,cellular,31,jul,284,4,-1,0,unknown,no,2,1.0245942198677889,0.9282375812680084
32,technician,married,secondary,no,963,no,no,cellular,28,aug,15,13,-1,0,unknown,no,1,1.1027284012287477,-2.2654845925295866
47,blue-collar,married,secondary,no,4709,no,no,cellular,22,aug,78,4,-1,0,unknown,no,1,0.69034707927951,-1.080332071905221
46,blue-collar,divorced,secondary,no,1074,yes,no,cellular,14,may,277,2,-1,0,unknown,no,2,0.7524667209862922,1.4763457221864957
41,admin.,single,secondary,no,90,yes,no,cellular,15,may,77,2,347,4,failure,no,0,-3.819620246608351,1.6790738133024266
42,admin.,single,secondary,no,243,yes,no,unknown,14,may,46,5,-1,0,unknown,no,2,1.3422624270620112,1.6439575351029079
31,self-employed,married,tertiary,no,414,no,no,cellular,14,aug,169,5,-1,0,unknown,no,1,0.5201258166705143,-2.0674320745436057
47,admin.,single,tertiary,no,0,no,no,cellular,29,jan,137,1,-1,0,unknown,no,1,0.5029368955449987,-1.300409587820839
60,retired,married,tertiary,no,2196,no,no,cellular,15,jun,318,3,-1,0,unknown,no,1,0.5085276814844312,-0.9950147841683732
35,entrepreneur,single,tertiary,no,1416,yes,no,cellular,6,may,100,1,169,12,other,no,0,-4.277747004652487,0.9808174228571774
46,services,divorced,secondary,no,281,yes,yes,cellular,6,may,267,1,-1,0,unknown,no,2,0.7058953139560222,1.4738318901167602
40,services,married,secondary,no,518,no,no,telephone,17,jul,84,1,-1,0,unknown,no,1,0.8264898131631819,-0.4973108800000643
48,unknown,married,unknown,no,3,no,no,cellular,19,aug,104,2,-1,0,unknown,no,1,0.29989753848433276,-2.893437336205544
52,blue-collar,married,primary,no,36,no,no,cellular,13,aug,109,2,-1,0,unknown,no,1,0.6713193277619918,-0.24417457819670563
50,blue-collar,married,primary,no,9301,yes,no,cellular,7,jul,136,4,-1,0,unknown,no,2,0.6285285046557956,0.9366443689117456
34,technician,married,secondary,no,883,no,no,telephone,3,feb,166,2,173,3,failure,no,0,-2.5740133994737766,-0.24765265004654843
34,admin.,married,tertiary,no,21,no,yes,cellular,2,jun,269,1,92,2,failure,no,0,-2.1581678453617563,0.6079381174132056
44,management,married,tertiary,no,3091,yes,no,unknown,17,jun,331,4,-1,0,unknown,no,2,1.2721167093117547,0.7764930716672206
44,blue-collar,married,primary,no,2791,no,no,unknown,18,jun,335,1,-1,0,unknown,no,2,1.3570414340898036,1.2185706060977464
28,services,single,secondary,no,217,yes,no,cellular,9,feb,379,3,-1,0,unknown,no,1,0.40800075074085984,-0.8075609127662179
28,self-employed,single,tertiary,no,1579,no,no,cellular,14,oct,122,3,-1,0,unknown,no,1,0.33016066808588135,-1.2467086745462996
29,management,married,secondary,no,0,yes,no,unknown,2,jun,85,4,-1,0,unknown,no,2,1.2029949535941773,1.3760164448448498
29,student,single,secondary,no,314,no,no,cellular,13,aug,485,3,105,1,success,no,1,-0.9255590181591712,-1.8722773919169147
55,management,married,tertiary,no,655,no,no,cellular,28,jul,167,6,-1,0,unknown,no,1,0.80324734107061,-1.2415857688790943
31,admin.,married,secondary,no,212,yes,no,cellular,18,jul,191,3,-1,0,unknown,no,2,0.7077446668096832,0.5693846590286626
31,admin.,single,secondary,no,523,no,yes,cellular,2,feb,323,1,109,5,failure,no,0,-2.8972123897864552,0.3658609489496993
32,management,single,tertiary,no,111,yes,no,unknown,8,may,162,2,-1,0,unknown,no,2,0.9771919701263845,0.7684112139037976
31,technician,single,tertiary,no,1166,yes,no,unknown,3,jun,207,1,-1,0,unknown,no,2,0.79296067430813,-0.015598727013401984
47,housemaid,married,secondary,no,582,no,no,cellular,13,aug,73,1,-1,0,unknown,no,1,0.47815060876282145,-0.9908145100881751
34,technician,single,secondary,no,513,yes,no,cellular,5,may,165,3,169,5,other,no,0,-2.713419273138367,0.4076450716457646
53,management,married,tertiary,no,75,no,no,cellular,20,aug,216,2,-1,0,unknown,no,1,0.5155736394857601,-1.6104421064712526
29,admin.,single,secondary,no,1992,no,no,cellular,12,apr,119,2,-1,0,unknown,no,1,0.38606398063156644,-1.4525041120235367
50,management,married,secondary,no,2910,no,no,telephone,19,nov,433,1,113,1,failure,no,0,-1.6069356045651242,0.9181785909962284
49,services,married,secondary,no,66,yes,yes,cellular,21,nov,59,4,-1,0,unknown,no,2,0.896367356357818,1.0016520570293985
32,technician,married,secondary,no,599,no,no,cellular,19,nov,79,1,-1,0,unknown,no,1,0.4886803673175334,-0.7467662482193398
42,technician,married,secondary,no,89,yes,no,cellular,5,may,159,1,-1,0,unknown,no,2,0.38999648224126693,0.3141183708417271
37,admin.,single,secondary,no,796,yes,no,telephone,29,jan,143,3,-1,0,unknown,no,2,1.052139195090836,0.42621069432254977
36,technician,married,tertiary,no,571,yes,yes,cellular,31,jul,46,3,-1,0,unknown,no,1,0.7877328124578352,-0.4861582412692413
33,blue-collar,married,secondary,no,215,no,no,cellular,15,apr,166,1,-1,0,unknown,no,1,0.5101981915778638,-1.0614642367327207
36,blue-collar,married,secondary,no,1088,yes,no,cellular,13,may,77,2,345,2,failure,no,0,-3.3368048858594173,1.8364070530074352
30,services,married,secondary,no,271,yes,no,unknown,15,may,365,1,-1,0,unknown,no,2,1.205313430828681,1.264716504720076
57,self-employed,married,secondary,no,11494,no,no,cellular,19,nov,198,1,-1,0,unknown,no,1,0.43094840521837463,-0.5254439202982594
37,admin.,married,tertiary,no,2741,no,no,unknown,16,jun,204,4,-1,0,unknown,no,2,1.2556513243336107,0.23053487931803718
25,services,divorced,secondary,no,1694,no,no,cellular,7,jul,159,2,-1,0,unknown,no,1,0.5001755591383997,-0.6751777146826135
70,retired,divorced,primary,no,383,no,no,cellular,28,apr,50,2,-1,0,unknown,no,1,0.9236293737710916,-0.40186165335919716
41,management,married,tertiary,no,298,no,no,cellular,4,may,63,3,272,1,other,no,0,-2.391657801909708,-0.007375981667870225
26,management,single,tertiary,no,155,yes,no,cellular,27,may,74,4,43,5,other,no,0,-1.8254625281450387,-0.024368208914574325
53,entrepreneur,married,primary,no,694,yes,no,unknown,14,may,157,1,-1,0,unknown,no,2,1.3722941415972214,2.519061806574343
55,management,married,unknown,no,179,no,no,unknown,19,jun,97,1,-1,0,unknown,no,2,1.0510261196084112,-0.3859043565507673
23,technician,single,secondary,no,356,yes,no,cellular,18,may,224,2,356,2,failure,no,0,-3.5465212082902235,0.41438168878108705
45,management,married,tertiary,no,0,yes,no,cellular,5,may,469,2,342,1,failure,no,0,-3.285497763853253,1.1933189912834792
34,self-employed,married,secondary,no,179,yes,yes,cellular,24,jul,137,4,-1,0,unknown,no,1,0.9046508573510174,0.3702469200511202
35,management,married,tertiary,no,244,yes,no,cellular,19,nov,138,1,-1,0,unknown,no,2,0.49389266832048656,0.28095509168795796
30,management,divorced,tertiary,no,46,no,no,cellular,13,aug,382,3,-1,0,unknown,no,1,0.5751128581380031,-1.377666933715819
36,admin.,divorced,secondary,no,246,yes,no,unknown,16,may,206,2,-1,0,unknown,no,2,1.4587956804278608,2.456682709205525
48,self-employed,married,tertiary,no,7,yes,no,unknown,5,may,286,1,-1,0,unknown,no,2,1.024630179940142,1.181649181793
67,retired,divorced,primary,no,1746,no,no,cellular,5,aug,134,1,-1,0,unknown,no,1,0.6046134978372381,-0.06273727239475514
35,technician,single,tertiary,no,992,yes,no,cellular,26,aug,79,1,114,3,failure,no,0,-2.5954654010974902,-1.264058326856607
38,housemaid,divorced,tertiary,no,4312,no,no,cellular,15,may,67,4,175,6,failure,no,0,-3.256892845686037,0.40622374511851894
44,blue-collar,married,primary,no,103,yes,no,cellular,12,may,79,1,329,2,failure,no,0,-3.1815610690524494,2.4513927065470136
54,blue-collar,married,secondary,no,506,yes,no,cellular,18,nov,172,2,104,2,failure,no,0,-1.9845631715314493,1.823117577101084
42,management,divorced,tertiary,no,461,yes,no,unknown,3,jun,72,1,-1,0,unknown,no,2,1.0985172702235466,1.4766487417487535
36,technician,single,tertiary,no,268,no,no,cellular,29,aug,54,12,-1,0,unknown,no,1,0.866414674303948,-3.085292582892569
26,technician,single,secondary,yes,-454,no,yes,cellular,18,jul,652,2,-1,0,unknown,no,3,1.089655837433191,-0.8410358610426211
35,management,married,tertiary,no,365,no,no,cellular,21,nov,168,2,-1,0,unknown,no,1,0.5281435768597291,-0.7009031904985845
33,technician,divorced,secondary,no,2,yes,no,cellular,7,may,600,2,330,17,failure,no,0,-6.353726202397285,2.037532525734624
58,services,married,secondary,no,1667,yes,yes,unknown,6,may,85,1,-1,0,unknown,no,2,1.259341271787726,2.104960733438697
21,blue-collar,single,secondary,no,2265,no,no,cellular,27,may,156,4,99,2,success,no,1,-0.8441819672180856,-0.43114287468403384
34,blue-collar,married,secondary,no,4622,yes,yes,unknown,20,may,217,1,-1,0,unknown,no,2,1.4238349601050397,2.2693642068035325
38,blue-collar,single,secondary,no,0,no,no,cellular,13,aug,255,2,105,1,failure,no,0,-2.0405856933544047,-0.7542331066926149
41,technician,married,secondary,no,188,no,yes,telephone,31,jul,15,25,-1,0,unknown,no,1,2.2335860465396626,-0.9347912028653417
36,management,single,secondary,no,0,no,no,cellular,13,aug,333,5,-1,0,unknown,no,1,0.5489499872007396,-1.6979598267627931
38,self-employed,single,secondary,no,592,no,no,cellular,6,may,275,1,-1,0,unknown,no,1,0.2826373636716598,-0.7678852661655802
25,technician,married,secondary,no,-276,yes,no,unknown,4,jun,105,1,-1,0,unknown,no,2,1.0251088431939335,0.8566359962012651
34,technician,married,secondary,no,1254,no,no,cellular,6,may,77,3,-1,0,unknown,no,1,0.42394283461691085,-0.7958977530119201
34,technician,married,secondary,no,652,yes,yes,cellular,18,jul,50,4,-1,0,unknown,no,1,0.7873798845813911,0.09439080804091546
45,blue-collar,married,secondary,no,192,yes,no,cellular,13,may,154,5,176,1,other,no,0,-1.5080023528693591,1.5145469920027952
30,technician,single,secondary,no,148,yes,yes,cellular,15,may,115,5,-1,0,unknown,no,2,0.7044643451855139,0.08537688676165864
42,technician,married,secondary,no,1812,yes,no,cellular,31,jul,84,2,-1,0,unknown,no,1,0.6891756002791046,-0.46470449127800895
50,unemployed,married,secondary,no,3478,yes,no,unknown,13,may,342,3,-1,0,unknown,no,2,1.227841770097908,1.0063112208659661
33,technician,married,secondary,no,264,no,no,cellular,28,aug,180,4,-1,0,unknown,no,1,0.7074469738383061,-2.0072008073837404
35,management,married,tertiary,no,71,yes,no,cellular,30,apr,510,2,-1,0,unknown,no,1,0.6558615335147506,-1.1038342423669258
59,blue-collar,married,secondary,no,1376,no,yes,unknown,9,may,61,4,-1,0,unknown,no,2,1.4723678816924248,1.735642937637292
38,blue-collar,married,primary,no,668,no,no,unknown,8,may,238,1,-1,0,unknown,no,2,1.2632295312763089,1.6128817413773153
33,services,married,secondary,no,703,no,no,cellular,18,nov,160,2,-1,0,unknown,no,1,0.554632862459388,-0.5372252729283604
45,technician,divorced,unknown,yes,-25,no,yes,unknown,3,jul,158,3,-1,0,unknown,no,3,1.6535047468291963,0.280343910488416
37,unemployed,single,secondary,no,48,no,no,cellular,31,jul,40,10,-1,0,unknown,no,1,0.910723399913596,-2.106492641404666
35,technician,single,tertiary,no,2453,yes,no,cellular,13,aug,119,2,-1,0,unknown,no,1,0.2295061673389182,-1.811134185736153
41,blue-collar,single,primary,no,0,yes,no,unknown,16,may,522,5,-1,0,unknown,no,2,1.4981300544053546,2.001144124816062
33,management,married,tertiary,no,133,yes,no,unknown,26,may,308,4,-1,0,unknown,no,2,1.4032063386904603,0.9425758854830133
30,management,single,tertiary,no,277,yes,no,cellular,8,may,166,1,42,1,other,no,0,-1.3375455160858618,0.13024743339012287
49,housemaid,married,primary,no,78,no,no,telephone,10,jul,139,1,-1,0,unknown,no,2,0.9239061538545451,0.6033936575711873
39,management,married,secondary,no,517,yes,no,cellular,18,nov,387,3,196,2,failure,no,0,-2.4561305295872318,1.437319011499448
44,entrepreneur,divorced,secondary,no,1,no,no,cellular,31,jul,388,4,-1,0,unknown,no,1,0.9968274888902983,-0.19819174644534232
38,blue-collar,married,primary,no,7944,no,no,unknown,17,jun,116,3,-1,0,unknown,no,2,1.3438725189172538,0.9516320416094506
27,admin.,single,secondary,no,3,yes,no,cellular,8,may,346,2,-1,0,unknown,no,2,0.45555295023452513,0.6770228989285275
45,management,married,tertiary,no,623,no,no,cellular,9,sep,405,3,-1,0,unknown,no,1,0.47966127711373796,-0.22634408747480012
40,management,divorced,tertiary,no,290,yes,no,unknown,27,may,184,1,-1,0,unknown,no,2,1.3887630504528283,1.4800624074634665
53,services,married,primary,no,8918,yes,no,telephone,23,jul,173,2,-1,0,unknown,no,2,0.9995361981276173,0.6887897493519937
32,management,single,tertiary,no,41,yes,no,cellular,7,may,449,1,338,1,other,no,0,-2.8508094149924093,0.5337913339603227
34,blue-collar,married,secondary,no,199,yes,no,unknown,8,may,627,3,-1,0,unknown,no,2,1.3192955380220248,1.9841591415513853
29,blue-collar,married,secondary,no,100,yes,yes,cellular,6,may,152,4,344,2,failure,no,0,-3.1570368820402663,2.3341279710356777
34,services,single,secondary,no,313,yes,no,cellular,14,jul,634,3,-1,0,unknown,no,1,0.5032745320652469,-0.5266795200346173
40,admin.,married,secondary,no,419,yes,yes,cellular,12,may,92,1,369,1,failure,no,0,-3.1311615741776144,2.541828018443731
44,technician,married,secondary,no,0,yes,no,unknown,30,may,243,3,-1,0,unknown,no,2,1.4609346919946187,0.9831135583728681
36,management,single,tertiary,no,0,no,yes,cellular,18,nov,300,1,96,4,failure,no,0,-2.5529298836428014,0.11403021498571239
39,technician,married,tertiary,no,437,no,no,telephone,27,may,186,2,-1,0,unknown,no,1,0.8800772487541907,-0.9255570865669306
58,blue-collar,married,primary,no,1357,yes,no,unknown,13,may,150,2,-1,0,unknown,no,2,1.4181544047738077,2.6415396230489567
37,technician,married,secondary,no,1610,no,no,unknown,16,jun,140,2,-1,0,unknown,no,2,1.1692853979288298,-0.1712832694785805
31,management,married,tertiary,no,0,yes,no,cellular,4,may,108,2,167,1,failure,no,0,-2.443255760394612,0.8480264040004721
46,blue-collar,divorced,secondary,no,709,yes,no,cellular,18,jul,100,4,-1,0,unknown,no,2,0.867401947755688,0.978128512773575
26,student,single,tertiary,no,10086,no,no,cellular,8,jul,475,3,78,2,success,no,1,-1.2689224315592618,-2.09037667933598
37,services,married,secondary,no,0,yes,no,cellular,14,jul,330,4,-1,0,unknown,no,1,0.6490408602211865,-0.10370953288728883
39,services,married,secondary,no,-311,yes,no,cellular,6,may,55,2,345,2,other,no,0,-2.8907936819969597,1.2192973641259566
36,management,married,tertiary,no,9324,yes,no,cellular,30,mar,138,8,-1,0,unknown,no,1,0.8181868170853482,-0.5749303254333974
29,management,married,tertiary,no,7832,yes,no,unknown,27,may,304,2,-1,0,unknown,no,2,1.2136211469203495,0.6922459825605708
47,technician,divorced,secondary,no,191,no,no,cellular,19,aug,228,5,-1,0,unknown,no,1,0.794024890585388,-1.3834383629883933
47,management,married,tertiary,no,6637,yes,no,cellular,17,apr,174,2,-1,0,unknown,no,1,0.41366103413346433,-1.0578830892526672
44,services,single,secondary,no,0,yes,no,unknown,14,may,198,1,-1,0,unknown,no,2,1.0910509060031985,1.0137281614162736
24,admin.,single,secondary,no,172,no,no,cellular,3,feb,114,1,-1,0,unknown,no,1,0.2668137486453269,-0.9048463348828669
30,blue-collar,married,secondary,no,1131,yes,yes,cellular,18,nov,189,1,144,5,failure,no,0,-2.7497569172444445,2.2695015655944424
55,management,single,tertiary,no,797,no,no,cellular,29,jul,24,2,-1,0,unknown,no,1,0.4995436168597438,-1.5669535341581946
41,admin.,married,secondary,no,120,no,yes,cellular,8,jul,489,1,-1,0,unknown,no,1,0.6593263065234629,0.41059808832254774
57,admin.,married,primary,no,215,yes,yes,cellular,17,jul,210,2,-1,0,unknown,no,2,0.9501851162628719,1.8617415712309164
34,blue-collar,married,primary,no,425,yes,no,cellular,16,jul,1389,7,-1,0,unknown,no,2,1.0639056276898984,0.8981408008220052
31,admin.,single,secondary,no,476,no,no,cellular,9,feb,284,2,-1,0,unknown,no,1,0.4025984410274253,-0.9342549810511985
56,entrepreneur,divorced,primary,no,29,no,no,cellular,29,jan,52,2,227,1,failure,no,0,-2.141328877820818,1.013161744173171
53,management,married,unknown,no,527,yes,no,cellular,23,jul,71,3,-1,0,unknown,no,1,0.5285785135899577,-0.6844419880006484
33,management,single,tertiary,no,0,no,no,cellular,27,aug,191,4,-1,0,unknown,no,1,0.5403924838464824,-2.3423590991619134
67,admin.,married,primary,no,1093,no,no,telephone,8,jul,64,3,-1,0,unknown,no,2,1.0393799976550213,1.0462024587507388
53,housemaid,married,primary,no,70,no,no,cellular,21,aug,77,8,-1,0,unknown,no,1,1.01654177392191,-0.6888502045899607
41,housemaid,married,primary,no,39,no,no,cellular,21,aug,299,4,-1,0,unknown,no,1,0.82954160296628,-0.7063835993244697
46,housemaid,married,primary,no,296,yes,no,unknown,20,jun,205,4,-1,0,unknown,no,2,1.5569883742409072,1.9368121809171979
58,admin.,married,secondary,no,1464,yes,yes,unknown,5,jun,53,29,-1,0,unknown,no,2,2.627318385627749,1.9037854341372444
39,blue-collar,married,primary,no,2226,yes,no,unknown,6,may,158,1,-1,0,unknown,no,2,1.251065897125995,2.52504383551476
30,technician,single,secondary,no,1286,no,no,telephone,28,aug,44,12,-1,0,unknown,no,1,1.2772288490077257,-2.1966980017198807
37,blue-collar,married,primary,no,-738,yes,no,cellular,5,may,303,1,-1,0,unknown,no,2,0.6047596372556373,1.6460472527917618
45,management,married,tertiary,no,3643,no,no,cellular,21,nov,162,1,-1,0,unknown,no,1,0.4539182269387831,-0.6826537360890093
50,housemaid,married,tertiary,no,5260,yes,no,cellular,24,jul,51,2,-1,0,unknown,no,1,0.5413861933753621,-0.2581007662792962
30,technician,single,secondary,no,3096,yes,no,cellular,11,aug,272,4,-1,0,unknown,no,1,0.4007468917158008,-1.4221906565639282
29,blue-collar,married,secondary,no,-312,yes,yes,cellular,14,may,130,2,-1,0,unknown,no,2,0.7694912003291628,1.4525318152652396
32,self-employed,married,primary,no,286,yes,no,cellular,6,aug,175,1,-1,0,unknown,no,1,0.49177240861153687,0.03920210043973995
37,management,married,tertiary,no,89,yes,no,unknown,19,may,162,10,-1,0,unknown,no,2,1.598375688324681,0.9090681298724561
26,services,single,secondary,no,-72,yes,no,unknown,30,jun,82,9,-1,0,unknown,no,2,1.5992004128611903,0.18573827002631965
51,management,single,tertiary,no,4305,yes,no,cellular,4,may,126,1,-1,0,unknown,no,1,0.1748640038826753,-0.07688159831117129
38,admin.,married,primary,no,1487,no,no,unknown,9,jun,332,2,-1,0,unknown,no,2,1.3206721978626252,1.3819880699699236
72,retired,divorced,primary,no,0,no,no,telephone,28,aug,359,1,-1,0,unknown,no,1,1.256377672459651,0.27879937927502296
42,technician,divorced,secondary,no,-78,yes,yes,cellular,29,jul,10,23,-1,0,unknown,no,1,1.9320915524772673,0.012774959893629558
57,blue-collar,single,primary,no,3495,no,yes,cellular,19,nov,362,3,-1,0,unknown,no,2,0.8446876929463581,0.8149392961425601
